2026-06-09 00:21:29.856505,42,10,34,9,7,35,1,1,2015,0,ACTIVE
2026-06-09 00:35:13.334698,42,10,34,9,7,35,1,1,2015,0,ACTIVE
2026-06-09 00:43:22.531934,42,10,34,9,7,35,1,1,2015,0,ACTIVE
2026-06-09 12:00:20.562345,40,10,34,9,7,35,1,1,2015,0,ACTIVE
2026-06-09 12:14:38.317971,40,10,34,9,7,35,1,1,2015,0,ACTIVE
2026-06-09 12:14:39.309287,40,10,34,9,7,35,1,1,2015,0,ACTIVE
